ID,Timestamp,Contents,Attachments
832669557054505001,2021-04-16 17:31:32.654000+00:00,Some stats on the cod fishery,https://cdn.discordapp.com/attachments/806614781083516958/832669557134983238/latest.png
832669447038042132,2021-04-16 17:31:06.424000+00:00,A diagram showing the cod fishery,https://cdn.discordapp.com/attachments/806614781083516958/832669446631325727/wor2_c1b_s29_fisheries_induced_evolution.png
832669315790274660,2021-04-16 17:30:35.132000+00:00,"Okay dokey, let's talk about Fisheries-induced evolution. The oceans have lived for thousands of years as their own ecosystems, mostly unbothered by land animals, with a few notable exceptions. That is until humans came along. Humans are weird though. 
Humans target fish for their size, sex, coloration, and taste. When we fish we can eliminate entire populations within years. Much of this evidence is anecdotal but pretty compelling. 
Cod used to grow to huge sizes and mature late in life. After years of fishing targeting larger mature cod, the population now matures earlier and is on average smaller. Humans have taken most of the cod that had genes for large sizes, leaving only the smaller cod. 
 The same can be seen in behavioral adaptations. If a fish species is easy to target with a certain fishing method, only the fish that avoided it would survive. Making that fishing method overall less effective on that species. 
Those adaptations are helping them to survive, making them beneficial, and strongly selected for. It's pretty interesting to see that humans are having a not insignificant effect on populations of animals that we hardly understand.",
832352976890495026,2021-04-15 20:33:34.061000+00:00,"It turns out that last image (I deleted it) was a stolen image from the Florida museum of science and History (not stolen by me, stolen by someone else then reposted). So here's a scientific diagram of a couple of different Jaws, all with crushing plates.",https://cdn.discordapp.com/attachments/806614781083516958/832352976713941073/unknown.png
832352134048907334,2021-04-15 20:30:13.112000+00:00,Here's the internal jaw of a freshwater drum,https://cdn.discordapp.com/attachments/806614781083516958/832352133914951710/unknown.jpeg
832351748102029322,2021-04-15 20:28:41.095000+00:00,Fossilized stingray crushing plates,https://cdn.discordapp.com/attachments/806614781083516958/832351747921936384/unknown.jpeg
832351538440699964,2021-04-15 20:27:51.108000+00:00,Port Jackson shark with crushing plates,https://cdn.discordapp.com/attachments/806614781083516958/832351538244222976/unknown.jpeg
832351295280906242,2021-04-15 20:26:53.134000+00:00,"So if you are a fish that needs to break open shells of crabs, shrimp, or mollusks, you've gotta have some crushing plates. 
Crushing plates are like teeth, but they form flat plates, often in rows, that can be used basically like two hard surfaces to break open shells. You'll see such things on sharks, rays, and some bony fish (remember the sheepshead?).
Short fact today, but hopefully I'll find lotsa weird crushing plate photos.",
832017930929569802,2021-04-14 22:22:12.879000+00:00,A fairly common situation to find them in. Shallow water on the edge of a stream.,https://cdn.discordapp.com/attachments/806614781083516958/832017930542776320/mosquitofish.png
832017559884529675,2021-04-14 22:20:44.415000+00:00,Mosquito Larvae- you've likely seen these guys in stagnant pools twitching around.,https://cdn.discordapp.com/attachments/806614781083516958/832017559653187594/maxresdefault.png
832017133030080562,2021-04-14 22:19:02.645000+00:00,A male mosquitofish,https://cdn.discordapp.com/attachments/806614781083516958/832017132710920262/Gambusia_affinis_male.png
832016977647370290,2021-04-14 22:18:25.599000+00:00,A female Mosquitofish,https://cdn.discordapp.com/attachments/806614781083516958/832016977463214160/Mosquitofish.png
832016873922232351,2021-04-14 22:18:00.869000+00:00,"Here we go! Let’s talk mosquitofish. These guys are small, live bearing fish. The name Mosquitofish does not refer to their size, or blood-sucking habit, it refers to their diet. They eat small things, beetles, mayflies, and zooplankton- oh and of course mosquito larvae. 
These guys have been introduced all across the world as a biological control for mosquitoes with iffy effectiveness. In some places, like Australia, they are now considered a noxious pest. The fact that they are livebearers means that they take over habitats fast. In some places the release of these guys likely helped to reduce or eliminate malaria, Sochi Russia has a statue of them. Their release into almost every habitat likely makes them the most widespread freshwater fish on earth. Good or bad for humans and the environment, they've been a successful fish. Likely you could go to a stream river pond or lake near you and you will find them in the shallows.",
831667744264814622,2021-04-13 23:10:41.872000+00:00,A nurse shark with some Remoras hanging out with it.,https://cdn.discordapp.com/attachments/806614781083516958/831667743912755260/Nurse_shark_with_remoras.png
831667535866626069,2021-04-13 23:09:52.186000+00:00,Look at these guys both benefiting.,https://cdn.discordapp.com/attachments/806614781083516958/831667535454928916/moray_shrimp_smaller.png
831667356471394375,2021-04-13 23:09:09.415000+00:00,"Not a fish fact without a bad diagram! This shows a few more than what I mentioned, but you can figure those out if you want.",https://cdn.discordapp.com/attachments/806614781083516958/831667356337438750/1920px-Symbiotic_relationships_diagram.png
831667227367440435,2021-04-13 23:08:38.634000+00:00,"Maybe we should talk about biological relationships! These are types of symbiosis, or ways of living together. So one we've already covered, parasitism. That's where one organism benefits, the other suffers. 
Commensalism is where one organism is helped, the other has no effect. Examples of commensalism is like remoras that latch on to sharks and eat their leftovers. Nobody is hurt, but the remora benefits.  
Mutualism is where both benefit. A cleaner shrimp cleans an eel’s skin. The shrimp gets food, the eel gets cleaned, everyone's happy. 
Competition is when both are hurt. Both fish want to eat the same food, so they hurt each other simply by reducing the amount of food available to both.  Those are the main types, and I hope to show off some of the other types later on! Fish show almost every one of these types, sometimes even with other fish! Keep an eye out for future facts that feature these interactions!",
831160673777483876,2021-04-12 13:35:46.847000+00:00,And another weird stamp of a fish! I wonder if fish stamps would be worth a fact...,https://cdn.discordapp.com/attachments/806614781083516958/831160673585070110/unknown.jpeg
831160518021480448,2021-04-12 13:35:09.712000+00:00,One at an aquarium,https://cdn.discordapp.com/attachments/806614781083516958/831160517556305937/unknown.jpeg
831160415018156132,2021-04-12 13:34:45.154000+00:00,"Arapaima! We've already spoken about their relatives the Arawonanas, but the arapaimas go a bit harder. These guys are native to the Amazon basin. They have the same torpedo shape as the arawonana and the same thick armored scales. They are air breathers, although they still do use their gills they also use their swim bladder as a makeshift lung. They eat fish, crustaceans, small nearshore mammals, and fruits and nuts that fall in the water. Oh, did I mention that they grow over 6 feet (2 m)? They are massive. 
The largest recorded individual was 10 ft. 1 in. (3.07 m). There is some evidence to suggest that they may grow upwards of 15 feet (4.6ish m) if allowed. Some of these guys have been known to leap out Overfishing targeted at large individuals reduces the size of them overall.",
830778334992269313,2021-04-11 12:16:30.177000+00:00,A bonnethead shark,https://cdn.discordapp.com/attachments/806614781083516958/830778334766039070/unknown.jpeg
830778134353543168,2021-04-11 12:15:42.341000+00:00,"So, here's a story. A female bonnethead shark was taken from the wild at way less than one-year-old and kept with two other females. A few years into being kept in human care, our female shark gave birth to a female pup. 
This should be impossible. This shark was taken from the wild before she was sexually mature, and has never been in contact with a male since. There was no way her eggs were fertilized by a male. Some people thought that one of the other two species of shark in the habitat may have been the father, but after the pup died the real truth came out. 
The pup had no DNA that the mother did not have. This shark was fertilized by the mother. The mother shark was reproductively normal. The fertilization happened via parthenogenesis.
Parthenogenesis in this case was ""automatic parthenogenesis."" Two of the mothers' egg cells came together to form a complete genetic code. This is probably an adaptation for species like sharks who live in the ocean where they may never see another of their species to reproduce. Keep in mind that the reason for sexual reproduction in the first place is to mix genes to hide the bad genes and highlight the good ones, so automatic parthenogenesis is not really the best idea unless it's a last resort to continue your genetics. Because the mother had no y chromosomes, the baby will always be female as well. 
Virgin birth like our bonnethead has been documented a few times, but in the wild is likely more common than we think. There are other types of parthenogenesis too, but we'll get to those later.",
830524395944149002,2021-04-10 19:27:26.390000+00:00,"All of this is to say I'm gonna keep using common names, but that's only because I don't know how to spell the binomial names. But the correct way to communicate to scientists is to use the two word name.",
830523976157495337,2021-04-10 19:25:46.305000+00:00,Here's the obligatory confusing diagram... Uhh... Yea you can see each group specializes down to closer and closer relatives.,https://cdn.discordapp.com/attachments/806614781083516958/830523976135606302/7868b4ef384bec8e3c3099e8f58754b9.png
830523711961563196,2021-04-10 19:24:43.316000+00:00,Carl himself. He may have murdered someone there's some spooky theories going on.,https://cdn.discordapp.com/attachments/806614781083516958/830523711509364817/1024px-Carl_von_LinnC3A9.png
830523429945999436,2021-04-10 19:23:36.078000+00:00,"Okay, I've been sorta writing fish facts while sorta ignoring some of the basics, so I'm gonna briefly jump into naming. So, I often use the common name to name a fish, but there's a problem with that. There are fish with hundreds of common names for one fish species. Every language and region and even household can have a different name for a fish. 
Often the most commonly accepted common name is the one given by fishermen, but the problem with that is we end up getting things like starfish, whitefish, and everything named some sort of trout.  Not really descriptive, and often legitimately misleading. 
So biology has what’s called binomial nomenclature. It is often credited to Carolus Linnæus but that's complicated so I'm not gonna get into it. Long story short other people were already doing it before him but he did lots of stuff.
For fish, it's even more complicated. Often, you'll hear the default set of names, Domain, Kingdom, Phylum, Class, Order, Family, Genus, Species. Well.... That's hard for fish who have so many groups and types that there have to be subfamiles and Infraclasses and subclasses and superorders bleh it gets scary. What most people need to know is that most fish will have a two-word name. That will be the Genus and Species. A good example is Mola mola. Mola is the genus, and mola is the species (genus is capitalized species is not). The whale shark is Rhincodon typus. The Betta is Betta splendens. This helps with things like the betta being called all sorts of ""fighting fish"" names.",
830150833529815071,2021-04-09 18:43:02.170000+00:00,||Greenland sharks are almost always blinded by a parasitic copepod. ||,https://cdn.discordapp.com/attachments/806614781083516958/830150833051271168/SPOILER_vrg_greenland_shark_alamy_A7KMXF.png
830150541404405860,2021-04-09 18:41:52.522000+00:00,"||I almost forgot! My favorite, external parasitic copepods! ||",https://cdn.discordapp.com/attachments/806614781083516958/830150541132300368/SPOILER_86tE5qUb8-8lxFCRbsojFpGvQOv1_q6SxlUdQc7lNwScncMUQYlhtpD4Jej34U6_nAQzwsZERA5sefcdPIy5TjhigBf3.png
830149760392495145,2021-04-09 18:38:46.314000+00:00,"||Just as a fun callback, this guy is called a codworm! It's a parasitic roundworm that infects the gills of fish. You can see that the gills stretch to accommodate the worm.||",https://cdn.discordapp.com/attachments/806614781083516958/830149759460180019/SPOILER_Lernaeocera_branchialis.png
830149397395931237,2021-04-09 18:37:19.769000+00:00,||The life cycle of a tapeworm that infects humans. ||,https://cdn.discordapp.com/attachments/806614781083516958/830149397328166952/SPOILER_D_latum_LifeCycle.png
830148982147514418,2021-04-09 18:35:40.766000+00:00,||Salmon muscle infected with a Cnidarian (Jelly) parasite that forms cysts in the muscle. Some studies show that 100% of salmon are infected in some way by parasites.||,https://cdn.discordapp.com/attachments/806614781083516958/830148981195669534/SPOILER_Henneguya_salminicola_in_flesh_of_coho_salmon2C_BC2C_Canada.png
830148638893932565,2021-04-09 18:34:18.928000+00:00,Here's a nice one! Cleaner wrasses can help remove smaller parasites by eating them off!,https://cdn.discordapp.com/attachments/806614781083516958/830148638318657536/1920px-Mulloidichthys_flavolineatus_at_cleaning_station.png
830148470605873153,2021-04-09 18:33:38.805000+00:00,||An external isopod sipping on the blood from the skin of a fish. ||,https://cdn.discordapp.com/attachments/806614781083516958/830148470022340648/SPOILER_lossy-page1-1920px-Anilocra_gigantea_on_Pristipomoides_filamentosus.png
830148255303335998,2021-04-09 18:32:47.473000+00:00,"||The ever so famous tongue eating isopod. Comes in through the gills, latches on to the tongue and eats away at it till its gone, then sips the blood of the fish from inside of the mouth. || **WARNING: All of these are horrifying. I don't think I'm gonna add a reason why all of these are bad but they all will be.**",https://cdn.discordapp.com/attachments/806614781083516958/830148254729109535/SPOILER_1920px-Cymothoa_exigua_parassita_Lithognathus_mormyrus.png
830147660110757929,2021-04-09 18:30:25.568000+00:00,"||Alright. This is gonna be a horrifying fact turn back now. Parasites. There are a ton of parasites that infect fish. Everything from Arthropods to Jellies are parasites on fish. 
Of course, there's the Isopods that eat the tongue of the fish and drink the blood. There are isopods that also just hold on to the outside of the fish and drink blood too. There's copepods that force themselves under scales to drink blood. 
Gills and the digestive system are often targets of parasitic worms, who take advantage of the high nutrients in the blood and digestive system to survive. 
Remember that some parasites use fish as an intermediate host to infect mammals like humans. These animals when eaten raw can infect humans. Many fish types that are consumed raw should be frozen at a deep freeze temperature for a week or longer to kill parasites.||",
830147494427361280,2021-04-09 18:29:46.066000+00:00,"So, I think I might mark the whole fish fact today as a spoiler, it's parasites so is pretty rough.",
829703059826933771,2021-04-08 13:03:44.600000+00:00,You can see that the spines stand on end when they puff up. Both the porcupinefish are slender-spined porcupinefish.,https://cdn.discordapp.com/attachments/806614781083516958/829703059926941715/unknown.jpeg
829702735464103997,2021-04-08 13:02:27.266000+00:00,A porcupinefish! Check out the obvious spines even when this one is not puffed up.,https://cdn.discordapp.com/attachments/806614781083516958/829702735238398002/unknown.jpeg
829702474205757482,2021-04-08 13:01:24.977000+00:00,"Here's a puffer puffed up. You can see that the spines while not  visible normally are visible when puffed up. Just as a note- please don't do what this guy is doing. Puffers fill themselves with water, not air. If they fill themselves with air they can often get air caught in their digestive system and be unable to dive",https://cdn.discordapp.com/attachments/806614781083516958/829702474129997894/unknown.jpeg
829701935342813224,2021-04-08 12:59:16.502000+00:00,A starry puffer- note the lack of external spines this one is a true puffer,https://cdn.discordapp.com/attachments/806614781083516958/829701935175172146/unknown.jpeg
829701410072690758,2021-04-08 12:57:11.268000+00:00,"Puffers! So two things are often called pufferfish. True puffers and the porcupinefish (along with a few others but let's stick with these two). 
True puffers when NOT puffed up will usually show no external spines. They remain among the most poisonous vertebrates in the world, specializing in tetrodotoxin a very dangerous poison. This is the dangerous fish to eat you hear about being prepared in Japan, Korea, and China. Many species lack poison and are eaten as delicacies as well. Puffers' body shape makes them slow, but maneuverable. Their first defense is to outmaneuver their preditors. Next, they will try puffing. The puffer fills its stomach with water, forcing its body into a basically inedible ball. There's a myth that dolphins use puffers to ""get high"" or as a recreational drug of some sort. This is a very anthropomorphic way of looking at it. We don't know what effect Tetrodotoxin has on dolphins, and we don't know why they act the way they do. It's more likely just natural playing and exploring behavior. 
Porcupinefish also have many of those traits, but their spines are visible even when they are not puffed, although the spines usually lay flat against the body.",
829491695682060308,2021-04-07 23:03:51.461000+00:00,Two hanging at an aquarium- you can see the glow even better. Not sure about the pineapple look but maybe they look like pineapples?,https://cdn.discordapp.com/attachments/806614781083516958/829491695254503454/800px-Cleidopus_gloriamaris_sydney.png
829491583564513301,2021-04-07 23:03:24.730000+00:00,Here's a wild one- check out that photophore on his head under his eye- producing light!,https://cdn.discordapp.com/attachments/806614781083516958/829491583287951390/Cleidopus_gloriamaris.png
829491446880796683,2021-04-07 23:02:52.142000+00:00,There he is in an aquarium! They are a common aquarium resident.,https://cdn.discordapp.com/attachments/806614781083516958/829491446130147349/1920px-Monocentridae_-_Cleidopus_gloriamaris.png
829491319998513204,2021-04-07 23:02:21.891000+00:00,"Pineapplefish! This fish is known for its spiny armor and pineapple appearance. Most of these guys hide during the day in caves and holes, waiting for night to hunt. They use night to hunt for invertebrates, mostly shrimp. They live In the Pacific and Indian Oceans, famously off the coast of Australia. They are poor swimmers so they rely on their armor and nocturnal habits for protection. 
They have bioluminescent organs on the underside of their face they can use to help them hunt for shrimp at night. I cannot fully confirm, but I think it produces red light- just like the red attenuation fact! I'm still working on a bioluminescence fact so... just wait I guess.",
829127820868452403,2021-04-06 22:57:56.945000+00:00,Baby betta fry in a bubble nest! Look closely!,https://cdn.discordapp.com/attachments/806614781083516958/829127820160139343/1920px-Betta_fry_in_bubble_nest.png
829127709379788861,2021-04-06 22:57:30.364000+00:00,A male betta making bubbles,https://cdn.discordapp.com/attachments/806614781083516958/829127709271392306/MaleBettaBubbles.png
829127642153484301,2021-04-06 22:57:14.336000+00:00,Bubble nest of a Dwarf Gourami,https://cdn.discordapp.com/attachments/806614781083516958/829127641574801468/Schaumnest.png
829127492249714748,2021-04-06 22:56:38.596000+00:00,"Hummm... What if we fish facted about bubble nests? Some fish use mucus and air to form small nests at the surface of the water to lay their eggs in. Animals that do this are known as aphrophils. Bettas, like we talked about earlier do this, as to electric eels (not a real eel). 
Nests are usually built by the male in shallow water, often supported by aquatic plants. The bubbles help keep the eggs safe by discouraging predators, (nobody wants to eat a ball of spit) and by keeping the eggs aerated. The nest builder, and sometimes both parents will guard the nest till the babies hatch. Sometimes the creation of bubbles can even make a noise that male Betta owners can notice.",
828619299270033479,2021-04-05 13:17:15.948000+00:00,"Here's a Walleye statue in Garrison, MN. I'm told Baudette has a similar one.",https://cdn.discordapp.com/attachments/806614781083516958/828619299441868810/unknown.jpeg
828618968985763860,2021-04-05 13:15:57.202000+00:00,"Walleye can often be spotted at night with a flashlight, their eyes strongly reflect light creating eyeshine, seen in this image.",https://cdn.discordapp.com/attachments/806614781083516958/828618968725323776/unknown.png
828618211008053278,2021-04-05 13:12:56.486000+00:00,A Walleye chillin',https://cdn.discordapp.com/attachments/806614781083516958/828618210843688970/unknown.jpeg
828617439969280001,2021-04-05 13:09:52.656000+00:00,"I mentioned Walleye in my fact about Canadian fish, but never expanded! Walleye are a freshwater fish native to the northern part of North America (If you're European, it's a close relative of the Zander or Pike perch). In some places, you will hear them called pickerel. They are fairly large for a freshwater fish, growing to an average of 80 cm (31 in). Walleye are exclusive carnivores, eating primarily smaller fish, but also crayfish and sometimes leeches can be eaten. They are not endangered but are protected by fishing laws and limits in most places to avoid overfishing.
Okay, not sure I believe this because of just how dumb it is, but apparently they are called walleye because of their outward-facing eyes, ""Eyes that look at the walls- walleye."" 
Walleye are edible and are prized as a fishing target. Walleyes are most easy to catch at dawn and dusk into night, and during really rough water conditions, sometimes known to fishermen as ""Walleye chop."" Both the cities of Garrison and Baudette, Minnesota claim to be the ""Walleye Capital of the world"" despite the largest walleye being caught in Tennessee. Walleye sandwiches are a common way to consume them, as is just pan-frying them with a bit of lemon.",
828282969177063494,2021-04-04 15:00:48.605000+00:00,That fish fact was toooo long I'ma try to go back to less long fish facts.,
828282295705272320,2021-04-04 14:58:08.037000+00:00,The expansion of the Iceland zone,https://cdn.discordapp.com/attachments/806614781083516958/828282295474716722/unknown.png
828282153053454347,2021-04-04 14:57:34.026000+00:00,An Icelandic Coast Guard ship bumping into a British Frigate,https://cdn.discordapp.com/attachments/806614781083516958/828282152995127346/unknown.jpeg
828281894537527297,2021-04-04 14:56:32.391000+00:00,A net cutter from the second cod war,https://cdn.discordapp.com/attachments/806614781083516958/828281894738591774/unknown.jpeg
828281799057604648,2021-04-04 14:56:09.627000+00:00,"Photo from the first cod war of a fishing ship, large, and an Icelandic Coast Guard ship, small",https://cdn.discordapp.com/attachments/806614781083516958/828281798899138560/unknown.jpeg
828281447289847872,2021-04-04 14:54:45.759000+00:00,"This defs has applications and implications  across a ton of things, but it's already long enough.  That's enough cod wars for a lifetime.",
828281359805317175,2021-04-04 14:54:24.901000+00:00,"The second plays out much the same way. Iceland expands its waters to 50 nmi (93 km) to protect fishing stocks. Patrol ships began to change off fishing ships. The Icelandic coast guard began using net cutters to cut the nets of fishing ships. Fishermen began to fight back by throwing rope trying to entangle the propellers of the Icelandic boats. They would blast ""Rule Britannia"" over the radio and refuse to identify themselves. The only fatality of the conflict happened when ICGV (Icelandic Coast Guard Vessel) Ægir collided with a British frigate while trying to arrest a fishing vessel. An Icelandic engineer named Halldór Hallfreðsson, died by electrocution from his welding equipment after seawater flooded the compartment in which he was making hull repairs. Iceland once again threatened NATO and the UK backed down, allowing the range expansion. 
The third and possibly final war was in 1975-1976. Iceland, along with many other countries expanded its waters to 100 nmi (185 km). Then Iceland expanded its fishing protections to 200 nmi (370 km). This one played out much the same but had significantly more net cuttings and rammings than all the other wars. A British fisherman may have been killed by a cable snapping back on him when it was cut by an Icelandic patrol boat. The British in total deployed 22 military frigates, some with specialty hulls intended to ram. There was a total of 55 ramming incidents in the 3rd cod war. Once again, Iceland threatened to close its NATO bases and the UK came to the table to discuss. They agreed to keep out of the 200 nmi range as long as they could allow 24 vessels to fish 30,000 tonnes of cod. 
The overall winner of the Cod wars is for sure Iceland. They have protected their fishery and expanded their waters much further than they originally could. Unfortunately, this caused thousands of fisherman in the UK to be out of work, and about 1 million British pounds of damage to the royal navy.",
828281112240717895,2021-04-04 14:53:25.877000+00:00,"COD WARS so Iceland has a lot of cod. The UK loves cod, they've gotta use it for their fish and chips. The problem is that UK fishing ships are not allowed into Icelandic waters. For many years this was not a problem, as international laws only had a nation's protected waters stretch a few miles offshore. However, the UK itself helped expand that range out. 
The first cod war began when Iceland expanded its territorial waters from 4 to 12 nautical miles (7.4 to 22.2 km). All members of NATO (North Atlantic Treaty Association, an alliance with a variety of other nations that Iceland has) opposed this expansion. The UK sent military vessels with their fishing fleet to continue fishing. There were protests outside of the British embassy in Iceland, and the ambassador responded by taunting the protestors and playing loud bagpipe music. Icelandic patrol boats tried to remove ships from fishing in their range but often were met with the full force of the Royal Navy, something little Iceland could not contest. So they resorted to threats. During a time when NATO was incredibly important to both the US and the UK Iceland said they would leave NATO if they did not come to an agreement. The United Nations Conference on the Law of the Sea between 1960 and 1961decided that Iceland could have 12 nmi (22 km), but with some space seasonally available to UK fisherman.",
827961584809803847,2021-04-03 17:43:44.601000+00:00,A Newfoundland stamp featuring the fish they fished to collapse,https://cdn.discordapp.com/attachments/806614781083516958/827961584797483058/Codstamp.png
827961450022436905,2021-04-03 17:43:12.465000+00:00,Thousands of fish drying in Newfoundland in 1908 **WARNING- I mean there's no gore but its a lot of dead fish**,https://cdn.discordapp.com/attachments/806614781083516958/827961449582297148/SPOILER_Drying_fish2C_Burgeo2C_NL2C_1908.png
827960935968800778,2021-04-03 17:41:09.905000+00:00,Here's the boy himself the Atlantic Cod,https://cdn.discordapp.com/attachments/806614781083516958/827960935456309258/1920px-Gadus_morhua_Cod-2b-Atlanterhavsparken-Norway.png
827960774927581194,2021-04-03 17:40:31.510000+00:00,Here's it in comparison to all other cod fisheries,https://cdn.discordapp.com/attachments/806614781083516958/827960774764265492/Time_series_for_global_capture_of_all_cod_2.png
827960587480858695,2021-04-03 17:39:46.819000+00:00,An extremely 2000's graph of the collapse of the Canadian cod fishery,https://cdn.discordapp.com/attachments/806614781083516958/827960587492786186/Surexploitation_morue_surpC3AAcheEn.png
827960401840177193,2021-04-03 17:39:02.559000+00:00,"Okay, so I'm gonna try to cover my favorite Cod facts today. This is hard because Cod are very neat. 
Cod is a family of fishes including a few different species. Almost all of them have a white flesh that is prized in foods, especially fish and chips, which we spoke about earlier. Other species have the name cod in their name, but are not members of the real cod family. Examples of that are the Murray Cod of Australia, the Potato Cod of the Indo-Pacific, The black cod of New Zealand, and the Lingcod of the Pacific Northwest.   Side note: sometimes Pollock, Haddock, and whiting are all often sold as cod. This is false they are not cod. 
True cod are active predators, eating everything from fish to invertebrates.
Historically, the main cod fishery has been the Atlantic cod around the UK, Iceland, and Newfoundland and Labrador in Canada. The fishery in the UK crashed out early, and now is so small you're unlikely to find cod around the UK. The Canadian population used to be the largest in the world, some people said you could walk out onto the water on the backs of cod (not likely to be true, it's a deep-water dwelling fish). That population crashed in the 70's- 90's and has never recovered. 
The Icelandic population is doing okay... And the subject of many problems that I hope do talk about in a future fact, this one is already running long.",
827610215868137472,2021-04-02 18:27:31.717000+00:00,P.S. If you like the sandwich I don't hate you... I just... Why?,
827609939189956669,2021-04-02 18:26:25.752000+00:00,Catch of Pollock in tonnes. Just crazy amounts of fish removed- the 2nd most numerous fishery by mass,https://cdn.discordapp.com/attachments/806614781083516958/827609939148406844/Fisheries_capture_of_Theragra_chalcogramma.png
827609765345099776,2021-04-02 18:25:44.304000+00:00,An Alaska Pollock,https://cdn.discordapp.com/attachments/806614781083516958/827609764364025877/1920px-Alaska_Pollock_28Gadus_chalcogrammus29_-_GRB.png
827609677340082176,2021-04-02 18:25:23.322000+00:00,The sandwich... edible? Who knows?,https://cdn.discordapp.com/attachments/806614781083516958/827609676527042580/1920px-McDonald27s_Filet-O-Fish_sandwich_28129.png
827609499577090138,2021-04-02 18:24:40.940000+00:00,"Lets talk some silly fish fact today. I want to take a look at one of the oddest fish based things I know about. The McDonald's Filet-O-Fish. It was supposedly created to help with reduced beef sales due to the Western Christian tradition of abstaining from some types of meat on Fridays.
It is a horrid combination of a breaded fish chunk, a slice of american cheese, and tarter sauce on a white bread bun. In France apparently it gets the name ""McFish"" which is gross. 
The fish in the sandwich has changed a bit over the years. Alaska Pollock is what is used in the United States. Millions of tonnes of fish are removed from the area of ocean between Alaska and Russia every year just to make this gross sandwich. (Sigh if you actually like the sandwich don't worry, if it’s fished in the USA it is sustainable) 
Apparently it is made of different fish depending on what country you buy it in as well. New Zealand Hoki seems to be the main other option, but I cannot confirm that. Hoki is likely less sustainable than Pollock, but still somewhat sustainable.
Edit: more copy/paste from word errors sorrrrryyyy",
827609487783100416,2021-04-02 18:24:38.128000+00:00,Okay- the next fish fact may contain some opinions as well as facts- not that the others didn't already but this one is pretty steeped in it.,
827258341943410688,2021-04-01 19:09:18.436000+00:00,The facility used to breed pupfish in human care. It has a name but the location is not shared publicly to protect the Pupfish.,https://cdn.discordapp.com/attachments/806614781083516958/827258341663178783/unknown.jpeg
827257481738321971,2021-04-01 19:05:53.347000+00:00,A baby pupfish,https://cdn.discordapp.com/attachments/806614781083516958/827257480924102757/unknown.png
827257381535612929,2021-04-01 19:05:29.457000+00:00,Scientists conducting the yearly population survey and count,https://cdn.discordapp.com/attachments/806614781083516958/827257380882087976/unknown.jpeg
827257089545732167,2021-04-01 19:04:19.841000+00:00,Water level in Devil's Hole. The triangles at the bottom show injunctions to water well drilling. The second to last one is the supreme court case.,https://cdn.discordapp.com/attachments/806614781083516958/827257089490681908/unknown.jpeg
827256665584697384,2021-04-01 19:02:38.761000+00:00,"Alright, I sorta failed at the pupfish yesterday so I'ma do pupfish part two. 
Devil's Hole is a crazy habitat. Those who have been into it describe huge underwater passageways connected by tight tunnels. No one has ever mapped the bottom. It now lies within Ash Meadows National Wildlife Refuge, in Nevada USA. The pool shows reactions to even very distant geologic activity, with earthquakes in Chile and Japan causing significant splashes. 
Seeing as Devil's Hole pupfish may be the rarest fish species on earth you'd think they'd be well protected. They are now but didn't use to be. A few people have died illegally diving in devil's Hole (the bodies were never recovered). Some drunk idiots broke in, swam, and threw their trash into the pool. Even the loss of one animal could be catastrophic. 
Many people have tried to turn Death Valley into farmland by drilling wells. This cuts into the water table and lowers the level of the water. Seeing as the pupfish only lives in the upper bit, that would destroy their only habitat. This was fought for a long time, ending with a Supreme Court of the United States ruling that the groundwater legally can be preserved to protect cultural and scientific resources. People during and after the court case have suggested poisoning Devil's Hole to kill the Pupfish or the habitat that sustains them-hence the ""Kill the Pupfish"" sticker. Fences and barbed wire have been built around Devil's Hole to protect the fish. 
Humans have moved pupfish to an off-site location that has been successful in keeping pupfish happy and healthy. Millions of dollars have been spent on the protection and housing of this species. 4.5 million alone on the housing facility. The pupfish is amazing though, and a precious natural resource. They can survive in situations few other fish could, and have so many valuable research opportunities. One conservationist said killing the pupfish would be like dropping a bomb on the Louvre.",
826872692439384074,2021-03-31 17:36:52.429000+00:00,Bumper sticker created by farmers who opposed the stopping of well drilling to protect the pupfish,https://cdn.discordapp.com/attachments/806614781083516958/826872692216299600/Kill_the_pupfish.png
826872250816135168,2021-03-31 17:35:07.138000+00:00,The pupfish themselves,https://cdn.discordapp.com/attachments/806614781083516958/826872250384515113/1280px-Cyprinodon_diabolis_FWS_6.png
826872171661754369,2021-03-31 17:34:48.266000+00:00,The entire natural range of the Devils hole pupfish,https://cdn.discordapp.com/attachments/806614781083516958/826872171283349554/800px-Devils_Hole_281398738947629.png
826872070968967198,2021-03-31 17:34:24.259000+00:00,"Okay, I'm feeling a bit weird today so today's fact may be a bit off. I want to talk about the Devils Hole Pupfish. This fish is constrained to one habitat, devils hole, an underwater cave system. They only live in the first few meters though, with most the whole population living on one small shelf. The water is a balmy 33 °C (91 °F) and would kill almost every other fish, Devil's Hole, their habitat sits in Death Valley. Their diet is algae, plankton, and small insects, they are only 30 mm (1.2 in) long. In their natural habitat in 2019, 136 pupfish were counted. 
The population is protected, with huge fences around devils hole, but that hasn't stopped problems. People have broken in. Farming wells have dropped the water level, almost destroying the pupfish. There is a facility that protects the pupfish that is run by humans that likely houses more pupfish than the natural habitat does.",
